"","X","Station","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","metadata_Species","HierarchicalSubject","DateTime2","Date2"
"90",137,"C1T2P21","Odocoileus virginianus","21/02/2018 1:33:00","21/02/2018","1:33:31",1323089,22051,367.5,15.3,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-02-21__01-33-31(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-02-21 01:33:00","2018-02-21"
"91",138,"C1T2P21","Odocoileus virginianus","21/02/2018 6:56:00","21/02/2018","6:56:51",19270,321,5.3,0.2,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-02-21__06-56-51(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-02-21 06:56:00","2018-02-21"
"92",139,"C1T2P21","Odocoileus virginianus","14/03/2018 8:08:00","14/03/2018","8:08:14",1818489,30308,505.1,21,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-14__08-08-14(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-03-14 08:08:00","2018-03-14"
"93",140,"C1T2P21","Odocoileus virginianus","10/04/2018 3:06:00","10/04/2018","3:06:42",2314684,38578,643,26.8,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-10__03-06-42(2).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-10 03:06:00","2018-04-10"
"94",141,"C1T2P21","Odocoileus virginianus","16/04/2018 11:02:00","16/04/2018","11:02:18",546918,9115,151.9,6.3,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-16__11-02-18(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-16 11:02:00","2018-04-16"
"95",142,"C1T2P21","Odocoileus virginianus","20/04/2018 8:57:00","20/04/2018","8:57:21",338010,5634,93.9,3.9,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-20__08-57-21(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-20 08:57:00","2018-04-20"
"96",143,"C1T2P21","Sylvilagus floridanus","23/03/2018 18:56:00","23/03/2018","18:56:39",0,0,0,0,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-23__18-56-39(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-23 18:56:00","2018-03-23"
"97",144,"C1T2P21","Sylvilagus floridanus","24/03/2018 0:38:00","24/03/2018","0:38:55",20065,334,5.6,0.2,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-24__00-38-55(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-24 00:38:00","2018-03-24"
"98",145,"C1T2P21","Sylvilagus floridanus","24/03/2018 5:07:00","24/03/2018","5:07:07",16069,268,4.5,0.2,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-24__05-07-07(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-24 05:07:00","2018-03-24"
"99",146,"C1T2P21","Sylvilagus floridanus","24/03/2018 20:13:00","24/03/2018","20:13:20",54315,905,15.1,0.6,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-24__20-13-20(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-24 20:13:00","2018-03-24"
"100",147,"C1T2P21","Sylvilagus floridanus","25/03/2018 0:47:00","25/03/2018","0:47:24",16444,274,4.6,0.2,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-25__00-47-24(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-25 00:47:00","2018-03-25"
"101",148,"C1T2P21","Sylvilagus floridanus","25/03/2018 5:24:00","25/03/2018","5:24:38",15568,259,4.3,0.2,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-25__05-24-38(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-25 05:24:00","2018-03-25"
"102",149,"C1T2P21","Sylvilagus floridanus","25/03/2018 23:57:00","25/03/2018","23:57:25",66767,1113,18.6,0.8,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-25__23-57-25(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-25 23:57:00","2018-03-25"
"103",150,"C1T2P21","Sylvilagus floridanus","30/03/2018 1:04:00","30/03/2018","1:04:42",349637,5827,97.1,4,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-30__01-04-42(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-30 01:04:00","2018-03-30"
"104",151,"C1T2P21","Sylvilagus floridanus","31/03/2018 21:33:00","31/03/2018","21:33:09",160107,2668,44.5,1.9,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-31__21-33-09(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-31 21:33:00","2018-03-31"
"105",152,"C1T2P21","Sylvilagus floridanus","31/03/2018 23:05:00","31/03/2018","23:05:41",5552,93,1.6,0.1,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-31__23-05-41(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-31 23:05:00","2018-03-31"
"106",153,"C1T2P21","Sylvilagus floridanus","01/04/2018 5:47:00","1/04/2018","5:47:27",20317,339,5.7,0.2,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-01__05-47-27(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-01 05:47:00","2018-04-01"
"107",154,"C1T2P21","Sylvilagus floridanus","01/04/2018 22:18:00","1/04/2018","22:18:58",59491,992,16.5,0.7,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-01__22-18-58(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-01 22:18:00","2018-04-01"
"108",155,"C1T2P21","Sylvilagus floridanus","03/04/2018 5:57:00","3/04/2018","5:57:59",113941,1899,31.6,1.3,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-03__05-57-59(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-03 05:57:00","2018-04-03"
"109",156,"C1T2P21","Sylvilagus floridanus","11/04/2018 2:45:00","11/04/2018","2:45:25",679646,11327,188.8,7.9,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-11__02-45-25(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-11 02:45:00","2018-04-11"
"110",157,"C1T2P21","Sylvilagus floridanus","11/04/2018 19:47:00","11/04/2018","19:47:14",61275,1021,17,0.7,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-11__19-47-14(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-11 19:47:00","2018-04-11"
"111",158,"C1T2P21","Sylvilagus floridanus","12/04/2018 5:42:00","12/04/2018","5:42:14",35700,595,9.9,0.4,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-12__05-42-14(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-12 05:42:00","2018-04-12"
"112",159,"C1T2P21","Sylvilagus floridanus","17/04/2018 4:58:00","17/04/2018","4:58:03",429349,7156,119.3,5,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-17__04-58-03(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-17 04:58:00","2018-04-17"
"113",160,"C1T2P21","Sylvilagus floridanus","20/04/2018 23:00:00","20/04/2018","23:00:40",324157,5403,90,3.8,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-20__23-00-40(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-20 23:00:00","2018-04-20"
"114",161,"C1T2P21","Urocyon cinereoargenteus","23/03/2018 21:08:00","23/03/2018","21:08:26",0,0,0,0,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-23__21-08-26(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-03-23 21:08:00","2018-03-23"
"115",162,"C1T2P21","Urocyon cinereoargenteus","24/03/2018 4:07:00","24/03/2018","4:07:03",25117,419,7,0.3,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-24__04-07-03(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-03-24 04:07:00","2018-03-24"
"116",163,"C1T2P21","Urocyon cinereoargenteus","26/03/2018 19:57:00","26/03/2018","19:57:39",229808,3830,63.8,2.7,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-26__19-57-39(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-03-26 19:57:00","2018-03-26"
"117",164,"C1T2P21","Urocyon cinereoargenteus","31/03/2018 19:42:00","31/03/2018","19:42:03",431064,7184,119.7,5,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-03-31__19-42-03(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-03-31 19:42:00","2018-03-31"
"118",165,"C1T2P21","Urocyon cinereoargenteus","15/04/2018 2:25:00","15/04/2018","2:25:39",1233816,20564,342.7,14.3,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-15__02-25-39(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-04-15 02:25:00","2018-04-15"
"119",166,"C1T2P21","Urocyon cinereoargenteus","16/04/2018 21:34:00","16/04/2018","21:34:35",155336,2589,43.1,1.8,"Imagenes_renombradas/C1T2P21","C1T2P21__2018-04-16__21-34-35(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-04-16 21:34:00","2018-04-16"
"120",167,"C1T4P1","Odocoileus virginianus","17/02/2018 17:06:00","17/02/2018","17:06:01",0,0,0,0,"Imagenes_renombradas/C1T4P1","C1T4P1__2018-02-17__17-06-01(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-02-17 17:06:00","2018-02-17"
"121",197,"C1T4P11","Canis lupus familiaris","06/04/2018 8:05:00","6/04/2018","8:05:13",0,0,0,0,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-06__08-05-13(1).JPG","Canis lupus familiaris","Species|Canis lupus familiaris","2018-04-06 08:05:00","2018-04-06"
"122",198,"C1T4P11","Conepatus leuconotus","24/01/2018 23:44:00","24/01/2018","23:44:36",0,0,0,0,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-01-24__23-44-36(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-01-24 23:44:00","2018-01-24"
"123",199,"C1T4P11","Conepatus leuconotus","15/02/2018 23:02:00","15/02/2018","23:02:50",1898291,31638,527.3,22,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-15__23-02-50(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-02-15 23:02:00","2018-02-15"
"124",200,"C1T4P11","Conepatus leuconotus","19/02/2018 21:35:00","19/02/2018","21:35:22",340349,5672,94.5,3.9,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-19__21-35-22(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-02-19 21:35:00","2018-02-19"
"125",201,"C1T4P11","Conepatus leuconotus","30/03/2018 21:42:00","30/03/2018","21:42:19",3370017,56167,936.1,39,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-30__21-42-19(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-03-30 21:42:00","2018-03-30"
"126",202,"C1T4P11","Conepatus leuconotus","03/04/2018 4:52:00","3/04/2018","4:52:55",285034,4751,79.2,3.3,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-03__04-52-55(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-04-03 04:52:00","2018-04-03"
"127",203,"C1T4P11","Conepatus leuconotus","07/04/2018 20:33:00","7/04/2018","20:33:48",402050,6701,111.7,4.7,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-07__20-33-48(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-04-07 20:33:00","2018-04-07"
"128",204,"C1T4P11","Conepatus leuconotus","19/04/2018 5:30:00","19/04/2018","5:30:16",982588,16376,272.9,11.4,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-19__05-30-16(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-04-19 05:30:00","2018-04-19"
"129",205,"C1T4P11","Conepatus leuconotus","21/04/2018 20:35:00","21/04/2018","20:35:42",227126,3785,63.1,2.6,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-21__20-35-42(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-04-21 20:35:00","2018-04-21"
"130",206,"C1T4P11","Lynx rufus","20/04/2018 11:31:00","20/04/2018","11:31:31",0,0,0,0,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-20__11-31-31(1).JPG","Lynx rufus","Species|Lynx rufus","2018-04-20 11:31:00","2018-04-20"
"131",207,"C1T4P11","Odocoileus virginianus","28/01/2018 22:31:00","28/01/2018","22:31:11",0,0,0,0,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-01-28__22-31-11(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-01-28 22:31:00","2018-01-28"
"132",208,"C1T4P11","Odocoileus virginianus","10/02/2018 22:10:00","10/02/2018","22:10:26",1121796,18697,311.6,13,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-10__22-10-26(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-02-10 22:10:00","2018-02-10"
"133",209,"C1T4P11","Odocoileus virginianus","12/02/2018 4:00:00","12/02/2018","4:00:17",104595,1743,29.1,1.2,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-12__04-00-17(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-02-12 04:00:00","2018-02-12"
"134",210,"C1T4P11","Odocoileus virginianus","22/02/2018 22:55:00","22/02/2018","22:55:21",931670,15528,258.8,10.8,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-22__22-55-21(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-02-22 22:55:00","2018-02-22"
"135",211,"C1T4P11","Odocoileus virginianus","23/02/2018 0:02:00","23/02/2018","0:02:56",4013,67,1.1,0,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-23__00-02-56(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-02-23 00:02:00","2018-02-23"
"136",212,"C1T4P11","Odocoileus virginianus","15/03/2018 21:47:00","15/03/2018","21:47:29",1805736,30096,501.6,20.9,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-15__21-47-29(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-03-15 21:47:00","2018-03-15"
"137",213,"C1T4P11","Odocoileus virginianus","15/03/2018 23:07:00","15/03/2018","23:07:14",4552,76,1.3,0.1,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-15__23-07-14(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-03-15 23:07:00","2018-03-15"
"138",214,"C1T4P11","Odocoileus virginianus","04/04/2018 5:54:00","4/04/2018","5:54:58",1665897,27765,462.8,19.3,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-04__05-54-58(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-04 05:54:00","2018-04-04"
"139",215,"C1T4P11","Odocoileus virginianus","04/04/2018 11:40:00","4/04/2018","11:40:30",20688,345,5.8,0.2,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-04__11-40-30(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-04 11:40:00","2018-04-04"
"140",216,"C1T4P11","Odocoileus virginianus","05/04/2018 16:49:00","5/04/2018","16:49:53",104960,1749,29.1,1.2,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-05__16-49-53(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-05 16:49:00","2018-04-05"
"141",217,"C1T4P11","Odocoileus virginianus","11/04/2018 10:40:00","11/04/2018","10:40:43",496227,8270,137.8,5.7,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-11__10-40-43(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-11 10:40:00","2018-04-11"
"142",218,"C1T4P11","Odocoileus virginianus","16/04/2018 10:05:00","16/04/2018","10:05:34",429831,7164,119.4,5,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-16__10-05-34(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-16 10:05:00","2018-04-16"
"143",219,"C1T4P11","Pecari tajacu","02/04/2018 22:10:00","2/04/2018","22:10:34",0,0,0,0,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-04-02__22-10-34(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-04-02 22:10:00","2018-04-02"
"144",228,"C1T4P11","Roedores","26/01/2018 2:07:00","26/01/2018","2:07:52",0,0,0,0,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-01-26__02-07-52(1).JPG","Roedores","Species|Roedores","2018-01-26 02:07:00","2018-01-26"
"145",229,"C1T4P11","Roedores","28/01/2018 3:38:00","28/01/2018","3:38:29",174901,2915,48.6,2,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-01-28__03-38-29(1).JPG","Roedores","Species|Roedores","2018-01-28 03:38:00","2018-01-28"
"146",230,"C1T4P11","Roedores","18/02/2018 5:10:00","18/02/2018","5:10:32",1819920,30332,505.5,21.1,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-18__05-10-32(1).JPG","Roedores","Species|Roedores","2018-02-18 05:10:00","2018-02-18"
"147",231,"C1T4P11","Roedores","24/02/2018 2:04:00","24/02/2018","2:04:11",507216,8454,140.9,5.9,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-24__02-04-11(1).JPG","Roedores","Species|Roedores","2018-02-24 02:04:00","2018-02-24"
"148",232,"C1T4P11","Roedores","23/03/2018 1:12:00","23/03/2018","1:12:15",2329680,38828,647.1,27,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-23__01-12-15(1).JPG","Roedores","Species|Roedores","2018-03-23 01:12:00","2018-03-23"
"149",233,"C1T4P11","Roedores","23/03/2018 3:21:00","23/03/2018","3:21:54",7776,130,2.2,0.1,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-23__03-21-54(1).JPG","Roedores","Species|Roedores","2018-03-23 03:21:00","2018-03-23"
"150",234,"C1T4P11","Roedores","26/03/2018 2:55:00","26/03/2018","2:55:59",257642,4294,71.6,3,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-26__02-55-59(1).JPG","Roedores","Species|Roedores","2018-03-26 02:55:00","2018-03-26"
"151",235,"C1T4P11","Sylvilagus floridanus","25/01/2018 6:43:00","25/01/2018","6:43:59",0,0,0,0,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-01-25__06-43-59(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-01-25 06:43:00","2018-01-25"
"152",236,"C1T4P11","Sylvilagus floridanus","28/01/2018 1:37:00","28/01/2018","1:37:09",240762,4013,66.9,2.8,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-01-28__01-37-09(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-01-28 01:37:00","2018-01-28"
"153",237,"C1T4P11","Sylvilagus floridanus","28/01/2018 6:43:00","28/01/2018","6:43:24",18375,306,5.1,0.2,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-01-28__06-43-24(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-01-28 06:43:00","2018-01-28"
"154",238,"C1T4P11","Sylvilagus floridanus","30/01/2018 2:40:00","30/01/2018","2:40:31",158225,2637,44,1.8,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-01-30__02-40-31(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-01-30 02:40:00","2018-01-30"
"155",239,"C1T4P11","Sylvilagus floridanus","04/02/2018 19:21:00","4/02/2018","19:21:51",492012,8200,136.7,5.7,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-04__19-21-51(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-02-04 19:21:00","2018-02-04"
"156",240,"C1T4P11","Sylvilagus floridanus","05/02/2018 2:13:00","5/02/2018","2:13:04",23944,399,6.7,0.3,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-05__02-13-04(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-02-05 02:13:00","2018-02-05"
"157",241,"C1T4P11","Sylvilagus floridanus","05/02/2018 19:09:00","5/02/2018","19:09:07",60250,1004,16.7,0.7,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-05__19-09-07(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-02-05 19:09:00","2018-02-05"
"158",242,"C1T4P11","Sylvilagus floridanus","07/02/2018 4:32:00","7/02/2018","4:32:07",120177,2003,33.4,1.4,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-07__04-32-07(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-02-07 04:32:00","2018-02-07"
"159",243,"C1T4P11","Sylvilagus floridanus","07/02/2018 20:18:00","7/02/2018","20:18:29",56779,946,15.8,0.7,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-07__20-18-29(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-02-07 20:18:00","2018-02-07"
"160",244,"C1T4P11","Sylvilagus floridanus","18/02/2018 19:15:00","18/02/2018","19:15:00",946084,15768,262.8,11,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-02-18__19-15-00(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-02-18 19:15:00","2018-02-18"
"161",245,"C1T4P11","Sylvilagus floridanus","03/03/2018 4:52:00","3/03/2018","4:52:39",1071456,17858,297.6,12.4,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-03__04-52-39(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-03 04:52:00","2018-03-03"
"162",246,"C1T4P11","Sylvilagus floridanus","05/03/2018 3:07:00","5/03/2018","3:07:29",166487,2775,46.2,1.9,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-05__03-07-29(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-05 03:07:00","2018-03-05"
"163",247,"C1T4P11","Sylvilagus floridanus","05/03/2018 6:30:00","5/03/2018","6:30:17",12165,203,3.4,0.1,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-05__06-30-17(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-05 06:30:00","2018-03-05"
"164",248,"C1T4P11","Sylvilagus floridanus","05/03/2018 19:13:00","5/03/2018","19:13:16",45775,763,12.7,0.5,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-05__19-13-16(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-05 19:13:00","2018-03-05"
"165",249,"C1T4P11","Sylvilagus floridanus","10/03/2018 6:26:00","10/03/2018","6:26:30",385940,6432,107.2,4.5,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-10__06-26-30(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-10 06:26:00","2018-03-10"
"166",250,"C1T4P11","Sylvilagus floridanus","11/03/2018 4:44:00","11/03/2018","4:44:00",80250,1338,22.3,0.9,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-11__04-44-00(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-11 04:44:00","2018-03-11"
"167",251,"C1T4P11","Sylvilagus floridanus","16/03/2018 3:49:00","16/03/2018","3:49:40",428735,7146,119.1,5,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-16__03-49-40(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-16 03:49:00","2018-03-16"
"168",252,"C1T4P11","Sylvilagus floridanus","23/03/2018 0:27:00","23/03/2018","0:27:14",592651,9878,164.6,6.9,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-23__00-27-14(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-23 00:27:00","2018-03-23"
"169",253,"C1T4P11","Sylvilagus floridanus","23/03/2018 5:07:00","23/03/2018","5:07:22",16805,280,4.7,0.2,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-23__05-07-22(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-23 05:07:00","2018-03-23"
"170",254,"C1T4P11","Sylvilagus floridanus","23/03/2018 21:41:00","23/03/2018","21:41:33",59507,992,16.5,0.7,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-23__21-41-33(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-23 21:41:00","2018-03-23"
"171",255,"C1T4P11","Sylvilagus floridanus","27/03/2018 19:09:00","27/03/2018","19:09:24",336448,5607,93.5,3.9,"Imagenes_renombradas/C1T4P11","C1T4P11__2018-03-27__19-09-24(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-27 19:09:00","2018-03-27"
